% 1. Title : jedit.train.2y
%
%
% 2. Sources:
%    (a) Creator : Zach Welch
%    (b) Date 2013-12-03
@RELATION BUGGY
@ATTRIBUTE NumFiles numeric
@ATTRIBUTE CommentLength numeric
@ATTRIBUTE DayOfWeek {Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday}
@ATTRIBUTE LinesRemoved numeric
@ATTRIBUTE LinesAdded numeric
@ATTRIBUTE User {spestov@users.sourceforge.net,jgellene@users.sourceforge.net,vanhell@users.sourceforge.net,krisko@users.sourceforge.net,orutherfurd@users.sourceforge.net,kpouer@users.sourceforge.net,olearyni@users.sourceforge.net,copy_paste@users.sourceforge.net,vanza@users.sourceforge.net,ezust@users.sourceforge.net,jchoyt@users.sourceforge.net,blueyed@users.sourceforge.net,mediumnet@users.sourceforge.net,vampire0@users.sourceforge.net,hertzhaft@users.sourceforge.net,daleanson@users.sourceforge.net,delvinj@users.sourceforge.net,k_satoda@users.sourceforge.net,shlomy@users.sourceforge.net,ian_davis@users.sourceforge.net,scarlac@users.sourceforge.net,voituk@users.sourceforge.net,fodber@users.sourceforge.net,eyebex@users.sourceforge.net,kerik-sf@users.sourceforge.net,evanpw@users.sourceforge.net,kog13@users.sourceforge.net,elberry@users.sourceforge.net,robmckinnon@users.sourceforge.net,oswaldcz@users.sourceforge.net,jarekczek@users.sourceforge.net,jojaba_67@users.sourceforge.net,tanakahisateru@users.sourceforge.net,milanec@users.sourceforge.net,thomasmey@users.sourceforge.net,rschwenn@users.sourceforge.net,mf3@users.sourceforge.net}
@ATTRIBUTE classification {clean,buggy}

@DATA
2,166,Thursday,0,0,k_satoda@users.sourceforge.net,buggy
2,109,Tuesday,0,0,jchoyt@users.sourceforge.net,clean
2,187,Tuesday,2,5,jchoyt@users.sourceforge.net,clean
1,40,Thursday,0,0,kpouer@users.sourceforge.net,clean
1,36,Monday,0,0,vampire0@users.sourceforge.net,clean
1,34,Monday,0,0,vampire0@users.sourceforge.net,clean
4,39,Tuesday,69,89,vampire0@users.sourceforge.net,clean
4,22,Tuesday,89,69,vampire0@users.sourceforge.net,clean
3,39,Tuesday,3,26,vampire0@users.sourceforge.net,buggy
4,82,Monday,13,79,evanpw@users.sourceforge.net,clean
2,93,Friday,0,0,evanpw@users.sourceforge.net,clean
1,32,Sunday,0,0,vampire0@users.sourceforge.net,clean
2,154,Sunday,0,0,ezust@users.sourceforge.net,clean
3,31,Friday,4,4,vampire0@users.sourceforge.net,clean
1,92,Sunday,0,0,vampire0@users.sourceforge.net,clean
2,122,Friday,11,14,ezust@users.sourceforge.net,buggy
2,65,Friday,2,7,ezust@users.sourceforge.net,clean
15,39,Sunday,32,62,vampire0@users.sourceforge.net,buggy
8,39,Sunday,344,352,vampire0@users.sourceforge.net,buggy
1,98,Friday,0,0,vampire0@users.sourceforge.net,clean
9,66,Sunday,13,17,vampire0@users.sourceforge.net,clean
2,133,Friday,0,6,ezust@users.sourceforge.net,clean
2,94,Friday,3,15,ezust@users.sourceforge.net,buggy
2,27,Friday,28,40,ezust@users.sourceforge.net,clean
2,71,Friday,7,12,ezust@users.sourceforge.net,buggy
1,187,Friday,0,0,k_satoda@users.sourceforge.net,clean
1,124,Friday,0,0,k_satoda@users.sourceforge.net,clean
1,140,Friday,0,0,k_satoda@users.sourceforge.net,clean
1,52,Friday,0,0,k_satoda@users.sourceforge.net,clean
1,49,Saturday,0,0,k_satoda@users.sourceforge.net,clean
7,55,Monday,5,26,ezust@users.sourceforge.net,clean
3,75,Monday,0,0,ezust@users.sourceforge.net,clean
3,110,Monday,16,33,ezust@users.sourceforge.net,clean
4,83,Thursday,10,8,ezust@users.sourceforge.net,clean
2,16,Thursday,2,7,ezust@users.sourceforge.net,clean
1,137,Thursday,0,0,k_satoda@users.sourceforge.net,clean
5,71,Thursday,21,97,ezust@users.sourceforge.net,buggy
2,77,Thursday,14,8,vampire0@users.sourceforge.net,clean
1,36,Friday,0,0,ezust@users.sourceforge.net,clean
2,86,Tuesday,3,6,ezust@users.sourceforge.net,clean
5,41,Thursday,66,26,vampire0@users.sourceforge.net,buggy
2,105,Wednesday,3,19,k_satoda@users.sourceforge.net,buggy
2,166,Thursday,0,0,k_satoda@users.sourceforge.net,clean
1,40,Saturday,0,0,ezust@users.sourceforge.net,clean
1,20,Saturday,0,0,ezust@users.sourceforge.net,clean
1,66,Thursday,0,0,ezust@users.sourceforge.net,clean
1,44,Sunday,0,0,ezust@users.sourceforge.net,clean
2,63,Wednesday,17,18,ezust@users.sourceforge.net,buggy
1,21,Wednesday,0,0,ezust@users.sourceforge.net,clean
1,43,Wednesday,0,0,ezust@users.sourceforge.net,clean
5,90,Thursday,49,28,ezust@users.sourceforge.net,clean
2,64,Thursday,5,15,ezust@users.sourceforge.net,clean
1,49,Thursday,0,0,kpouer@users.sourceforge.net,clean
1,42,Thursday,0,0,kpouer@users.sourceforge.net,clean
3,61,Tuesday,0,0,ezust@users.sourceforge.net,clean
2,82,Tuesday,0,0,ezust@users.sourceforge.net,buggy
2,58,Wednesday,0,0,ezust@users.sourceforge.net,clean
2,69,Wednesday,0,6,ezust@users.sourceforge.net,clean
2,52,Wednesday,0,0,ezust@users.sourceforge.net,buggy
1,47,Thursday,0,0,kpouer@users.sourceforge.net,clean
2,102,Sunday,0,0,ezust@users.sourceforge.net,buggy
1,26,Sunday,0,0,ezust@users.sourceforge.net,clean
1,20,Monday,0,0,vampire0@users.sourceforge.net,clean
3,39,Monday,19,4,vampire0@users.sourceforge.net,clean
3,39,Tuesday,3,26,vampire0@users.sourceforge.net,buggy
1,17,Saturday,0,0,ezust@users.sourceforge.net,clean
2,66,Sunday,3,9,ezust@users.sourceforge.net,buggy
2,55,Sunday,7,19,ezust@users.sourceforge.net,clean
2,69,Sunday,0,0,ezust@users.sourceforge.net,clean
2,110,Sunday,0,0,ezust@users.sourceforge.net,buggy
2,70,Monday,7,10,ezust@users.sourceforge.net,clean
3,113,Tuesday,0,0,ezust@users.sourceforge.net,clean
2,52,Tuesday,3,13,ezust@users.sourceforge.net,clean
2,66,Thursday,2,15,ezust@users.sourceforge.net,buggy
2,100,Friday,3,14,shlomy@users.sourceforge.net,buggy
1,28,Friday,0,0,ezust@users.sourceforge.net,clean
2,22,Tuesday,13,3,ezust@users.sourceforge.net,clean
2,54,Saturday,0,0,ezust@users.sourceforge.net,clean
3,60,Sunday,2,21,ezust@users.sourceforge.net,clean
3,82,Monday,14,80,evanpw@users.sourceforge.net,clean
1,74,Wednesday,0,0,ezust@users.sourceforge.net,clean
2,41,Sunday,12,6,ezust@users.sourceforge.net,clean
1,32,Sunday,0,0,vampire0@users.sourceforge.net,clean
2,19,Friday,0,7,ezust@users.sourceforge.net,clean
2,79,Sunday,99,151,ezust@users.sourceforge.net,buggy
3,63,Sunday,0,16,ezust@users.sourceforge.net,clean
2,83,Sunday,6,14,ezust@users.sourceforge.net,clean
2,61,Wednesday,0,5,ezust@users.sourceforge.net,clean
2,74,Wednesday,2,6,ezust@users.sourceforge.net,clean
2,62,Thursday,0,0,ezust@users.sourceforge.net,clean
1,27,Friday,0,0,ezust@users.sourceforge.net,clean
3,39,Thursday,12,31,vampire0@users.sourceforge.net,clean
1,23,Saturday,0,0,kpouer@users.sourceforge.net,clean
2,102,Saturday,0,0,kpouer@users.sourceforge.net,clean
3,203,Sunday,2,18,shlomy@users.sourceforge.net,buggy
